----- 06-18-2015 03:07:59.294 	Story Started! -----
06-18-2015 03:55:40.744 	0		
06-18-2015 03:55:40.852 	PAUSE		
06-18-2015 03:55:41.258 	BEHAVIOR, SPEECH	HandOver	Je hebt een clicker gekregen.
06-18-2015 03:55:43.981 	PAUSE		
06-18-2015 03:55:44.387 	SPEECH		Het is de bedoeling dat je die gebruikt om de vraag te beantwoorden.
06-18-2015 03:55:48.205 	0		
06-18-2015 03:55:48.311 	0		
06-18-2015 03:55:48.418 	BEHAVIOR	Twinkle	
06-18-2015 03:55:51.086 	BEHAVIOR	AllOn	
06-18-2015 03:55:51.741 	SLIDE		
06-18-2015 03:55:51.958 	PAUSE		
06-18-2015 03:55:53.066 	0		
06-18-2015 03:55:53.172 	0		
06-18-2015 03:55:53.278 	BEHAVIOR, SPEECH	Me	Ik zal jullie eerst wat vertellen over mijn familie. Er zijn heel veel soorten robots.
06-18-2015 03:55:58.812 	0		
06-18-2015 03:55:58.922 	PAUSE		
06-18-2015 03:55:59.545 	BEHAVIOR, SPEECH	Balance	Je kunt plaatjes van arm robots zien aan de linkerkant. Die zitten aan de grond vast en zijn eigenlijk een soort van een arm. 
06-18-2015 03:56:07.033 	PAUSE		
06-18-2015 03:56:07.439 	SPEECH		Dit is verre familie van mij, maar lijkt niet op mij.
06-18-2015 03:56:11.056 	BEHAVIOR, SPEECH	PointUpRight	Sommige arm robots kun je in fabrieken vinden, zoals de KUKA robot die je linksboven ziet.
06-18-2015 03:56:17.353 	BEHAVIOR, SPEECH	FromAToB	Dit soort robots maken bijvoorbeeld au toos en computers in een fabriek.
06-18-2015 03:56:22.008 	BEHAVIOR	No	
06-18-2015 03:56:24.002 	BEHAVIOR, SPEECH	State	Ze kunnen vaak maar 1 soort kunsje.
06-18-2015 03:56:27.382 	0		
06-18-2015 03:56:27.488 	PAUSE		
06-18-2015 03:56:28.098 	BEHAVIOR, SPEECH	HandOver	De robot linksonder heet Da Vinci. Hij is de dokter in de robot familie.
06-18-2015 03:56:33.396 	BEHAVIOR, SPEECH	ConvergeHands	Samen met een echte dokter kan hij operaties uitvoeren.
06-18-2015 03:56:37.123 	BEHAVIOR, SPEECH	Capisce	Hij doet dat niet alleen hoor maar helpt de echte dokter!
06-18-2015 03:56:40.471 	0		
06-18-2015 03:56:40.576 	PAUSE		
06-18-2015 03:56:41.185 	BEHAVIOR, SPEECH	State	De robot boven in het midden heet Zeebro. Hij is gemaakt op de universiteit in Delft.
06-18-2015 03:56:47.065 	BEHAVIOR, SPEECH	WavyShape	Zeebro kan bewegen en kan goed over obstakels heenklimmen.
06-18-2015 03:56:51.223 	BEHAVIOR, SPEECH	Convince	Hij is ook heel sterk en gaat niet stuk als hij van een paar meter hoog valt.
06-18-2015 03:56:55.831 	0		
06-18-2015 03:56:55.937 	PAUSE		
06-18-2015 03:56:56.543 	BEHAVIOR, SPEECH	PointFrontDown	In het midden beneden zie je een robot die kan vliegen. Zoon robot noemen we kwadkopter.
06-18-2015 03:57:02.468 	BEHAVIOR, SPEECH	PushAsideBoth	Ze kunnen vanuit de lucht kijken wat er op de grond gebeurt.
06-18-2015 03:57:06.135 	0		
06-18-2015 03:57:06.243 	PAUSE		
06-18-2015 03:57:06.852 	BEHAVIOR, SPEECH	ShowSideLeft	Mijn grote broer zie je rechtsboven. Hij heet Asimo.
06-18-2015 03:57:10.614 	SPEECH		Asimo kan zelfs een trap oplopen. Dat vind ik heel knap !
06-18-2015 03:57:14.946 	PAUSE		
06-18-2015 03:57:15.357 	BEHAVIOR	SpreadBoth	
06-18-2015 03:57:16.837 	BEHAVIOR, SPEECH	Balance	Hij is ook een fillum ster. Hij deed mee in de fillum Robot en Frank.
06-18-2015 03:57:21.601 	PAUSE		
06-18-2015 03:57:22.706 	0		
06-18-2015 03:57:22.812 	BEHAVIOR, SPEECH	SpreadLeft	Helemaal rechtsonder zie je een mens en een robot naast elkaar zitten.
06-18-2015 03:57:26.994 	BEHAVIOR, SPEECH	Think	Zie jij wie van de twee de robot is ? 
06-18-2015 03:57:30.692 	PAUSE		
06-18-2015 03:57:31.797 	SPEECH		Ze lijken heel erg op elkaar, he?
06-18-2015 03:57:34.475 	PAUSE		
06-18-2015 03:57:35.581 	BEHAVIOR	State	
06-18-2015 03:57:38.990 	0		
06-18-2015 03:57:39.102 	PAUSE		
06-18-2015 03:57:39.708 	BEHAVIOR, SPEECH	ConvergeHands	Er zijn nog veel meer soorten robots hoor !
06-18-2015 03:57:42.690 	0		
06-18-2015 03:57:42.810 	0		
06-18-2015 03:57:42.919 	BEHAVIOR	Twinkle	
06-18-2015 03:57:45.570 	BEHAVIOR	AllOn	
06-18-2015 03:57:46.194 	SLIDE		
06-18-2015 03:57:46.402 	PAUSE		
06-18-2015 03:57:47.507 	0		
06-18-2015 03:57:47.635 	BEHAVIOR, SPEECH	RotatingCapisce	Robots worden gemaakt omdat ze mensen kunnen helpen. Maar wat kunnen we dan allemaal voor jullie doen?
06-18-2015 03:57:53.532 	BEHAVIOR, SPEECH	Motivate	Ik zal het jullie proberen uit te leggen.
06-18-2015 03:57:56.178 	BEHAVIOR, SPEECH	YouAndMe	Robots zijn nooit bang en daarom kunnen wij dingen doen die mensen liever niet doen.
06-18-2015 03:58:00.828 	BEHAVIOR, SPEECH	Propose	In gevaarlijke situaties kunnen wij bijvoorbeeld de rommel opruimen. 
06-18-2015 03:58:04.883 	BEHAVIOR, SPEECH	HandOver	We vinden ook nooit iets saai worden.
06-18-2015 03:58:07.560 	BEHAVIOR, SPEECH	ConvergeHands	We vinden het daarom ook niet erg om telkens dezelfde auto in elkaar te zetten.
06-18-2015 03:58:12.519 	BEHAVIOR, SPEECH	PushAsideBoth	We vragen er ook geen geld voor om dat te doen. 
06-18-2015 03:58:15.763 	BEHAVIOR, SPEECH	PushAsideBoth	Wij kunnen ook op sommige plekken komen waar mensen eigenlijk niet kunnen leven. 
06-18-2015 03:58:20.221 	BEHAVIOR, SPEECH	No	We kunnen bijvoorbeeld verre planeten zoals Mars verkennen. De Mars Rover robot rijdt nu rond op Mars!
06-18-2015 03:58:26.968 	0		
06-18-2015 03:58:27.075 	SPEECH		We worden ook steeds beter in het helpen met huishoudklusjes.
06-18-2015 03:58:31.164 	BEHAVIOR, SPEECH	PushAsideBoth	Zulke klussen vinden jullie vaak vervelend.
06-18-2015 03:58:34.148 	BEHAVIOR, SPEECH	SpreadLeft	De Roomba robot kan bijvoorbeeld het huis stofzuigen.
06-18-2015 03:58:37.753 	BEHAVIOR, SPEECH	Applaud	Roomba kan zelf bepalen of er iets schoon moet worden gemaakt.
06-18-2015 03:58:41.509 	0		
06-18-2015 03:58:41.617 	0		
06-18-2015 03:58:41.725 	BEHAVIOR	Twinkle	
06-18-2015 03:58:44.395 	BEHAVIOR	AllOn	
06-18-2015 03:58:45.025 	SLIDE		
06-18-2015 03:58:45.209 	PAUSE		
06-18-2015 03:58:46.314 	0		
06-18-2015 03:58:46.422 	BEHAVIOR, SPEECH	ConvergeHands	We hebben al heel wat robots gezien. Maar wat is een robot nu eigenlijk?
06-18-2015 03:58:51.214 	PAUSE		
06-18-2015 03:58:52.320 	0		
06-18-2015 03:58:52.427 	BEHAVIOR, SPEECH	Me	Ik heb benen en armen
06-18-2015 03:58:54.827 	BEHAVIOR, SPEECH	ShowBody	En lijk een beetje op een mens\pau=500\.
06-18-2015 03:59:00.427 	SPEECH		Maar niet alle robots zien er zo uit.
06-18-2015 03:59:03.293 	BEHAVIOR, SPEECH	SpreadBoth	Het is niet altijd makkelijk om te zeggen of iets een robot is of niet.
06-18-2015 03:59:07.450 	BEHAVIOR, PAUSE	No	
06-18-2015 03:59:10.047 	BEHAVIOR, SPEECH	Capisce	Een robot is in ieder geval een apparaat dat dingen kan doen.
06-18-2015 03:59:13.881 	SPEECH		Een robot kan ook dingen waar nemen omdat hij sensoren heeft.
06-18-2015 03:59:17.925 	PAUSE		
06-18-2015 03:59:19.031 	BEHAVIOR, SPEECH	Capisce	Als je dat niet kan, dan ben je geen robot.
06-18-2015 03:59:22.169 	0		
06-18-2015 03:59:22.274 	0		
06-18-2015 03:59:22.380 	BEHAVIOR	Twinkle	
06-18-2015 03:59:25.045 	BEHAVIOR	AllOn	
06-18-2015 03:59:25.683 	SLIDE		
06-18-2015 03:59:25.890 	PAUSE		
06-18-2015 03:59:27.008 	0		
06-18-2015 03:59:27.129 	BEHAVIOR, SPEECH	Balance	Nu heb ik een vraag voor jullie.
06-18-2015 03:59:30.203 	BEHAVIOR, PAUSE	State	
06-18-2015 03:59:33.601 	SPEECH		Ik heb net uitgelegd wat een robot is.
06-18-2015 03:59:36.367 	PAUSE		
06-18-2015 03:59:36.989 	SPEECH		Welke van de apparaten is geen robot?
06-18-2015 03:59:39.576 	PAUSE		
06-18-2015 03:59:40.182 	SPEECH		Als je denkt dat Zeebro geen robot is, dan druk je zo meteen A op je clicker.
06-18-2015 03:59:45.355 	PAUSE		
06-18-2015 03:59:45.963 	SPEECH		Als je denkt dat een stofzuiger geen robot is, dan druk je zo meteen B op je clicker.
06-18-2015 03:59:51.605 	PAUSE		
06-18-2015 03:59:52.210 	SPEECH		Als je denkt dat een afwasmachine geen robot is, dan druk je zo meteen C op je clicker.
06-18-2015 03:59:58.091 	PAUSE		
06-18-2015 03:59:58.698 	SPEECH		Als je denkt dat de Mars Rover geen robot is, dan druk je zo meteen D op je clicker.
06-18-2015 04:00:03.989 	PAUSE		
06-18-2015 04:00:04.595 	SPEECH		Ik geef je nu 15 seconden om een antwoord te geven op de vraag.
06-18-2015 04:00:08.926 	0		
06-18-2015 04:00:09.033 	BEHAVIOR	LookAround	
06-18-2015 04:00:13.003 	0		
06-18-2015 04:00:13.109 	0		
06-18-2015 04:00:13.214 	SLIDE		
06-18-2015 04:00:13.325 	0		
06-18-2015 04:00:13.434 	BEHAVIOR	LookAround	
06-18-2015 04:00:17.262 	0		
06-18-2015 04:00:17.369 	0		
06-18-2015 04:00:17.475 	PAUSE		
06-18-2015 04:00:22.579 	PAUSE		
06-18-2015 04:00:27.683 	PAUSE		
06-18-2015 04:00:32.790 	0		
06-18-2015 04:00:32.896 	0		
